state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-10-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.3,3.3,0,14.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-10-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.3,3.3,0,14.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-10-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.3,3.3,0,14.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-10-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.3,3.3,0,14.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-10-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.7,3.7,0,15.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-10-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.7,3.7,0,15.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-10-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.7,3.7,0,15.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-10-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.7,3.7,0,15.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-10-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.7,3.7,0,15.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-10-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.7,3.7,0,15.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-10-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,2.2,2.2,0,9.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-10-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,2.2,2.2,0,9.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-10-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,2.2,2.2,0,9.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-10-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,2.2,2.2,0,9.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-10-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,2.2,2.2,0,9.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-10-08,Micrograms/cubic meter (LC),No Events,1,100.0,Y,2.2,2.2,0,9.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-10-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.0,10.0,0,42.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-10-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.0,10.0,0,42.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-10-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.0,10.0,0,42.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-10-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.0,10.0,0,42.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-10-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.0,10.0,0,42.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-10-11,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.0,10.0,0,42.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-10-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-10-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-10-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-10-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-10-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-10-14,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.1,6.1,0,25.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-10-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-10-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-10-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-10-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-10-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-10-17,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-10-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.0,5.0,0,21.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-10-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.0,5.0,0,21.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-10-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.0,5.0,0,21.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-10-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.0,5.0,0,21.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-10-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.0,5.0,0,21.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-10-20,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.0,5.0,0,21.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-10-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-10-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-10-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-10-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-10-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-10-23,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.5,7.5,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-10-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.1,5.1,0,21.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-10-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.1,5.1,0,21.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-10-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.1,5.1,0,21.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-10-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.1,5.1,0,21.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-10-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.1,5.1,0,21.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-10-26,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.1,5.1,0,21.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-10-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.4,5.4,0,23.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-10-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.4,5.4,0,23.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-10-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.4,5.4,0,23.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2012,2022-10-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.4,5.4,0,23.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 1997,2022-10-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.4,5.4,0,23.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 1997,2022-10-29,Micrograms/cubic meter (LC),No Events,1,100.0,Y,5.4,5.4,0,23.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2006,2022-11-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 Annual 2006,2022-11-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
36,061,0079,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,7,24 HOUR,PM25 24-hour 2012,2022-11-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,7.4,7.4,0,31.0,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",2023-02-28
